ID		2		6		Ae_Gae_2		Ae_Gae_3		All1_Gae_2		All1_Gae_3
BnaA05g27850D		429		487		209		164		239		287
BnaA05g27860D		2		2		2		6		4		7
BnaA05g27870D		10		6		26		16		10		11
BnaA05g27880D		74		58		72		41		59		78
BnaA05g27890D		7		3		2		1		3		2
BnaA05g27900D		5		2		6		4		7		2
BnaA05g27910D		12		1		7		7		12		7
BnaA05g27920D		66		56		29		18		32		44
BnaA05g27930D		3		25		4		4		5		6
BnaA05g27940D		40		63		22		29		41		48
BnaA05g27950D		222		150		39		73		193		260
BnaA05g27960D		0		0		0		0		4		0
BnaA05g27970D		107		202		147		112		98		126
BnaA05g27980D		256		287		193		145		122		125
BnaA05g27990D		0		1		0		0		0		1
BnaA05g28000D		272		193		58		41		70		46
BnaA05g28010D		1		1		3		0		0		0
BnaA05g28020D		0		4		1		0		0		0
BnaA05g28030D		39		33		14		9		11		15
BnaA05g28040D		0		0		0		0		0		0
BnaA05g28050D		26		24		23		19		13		27
BnaA05g28060D		10		8		4		4		1		3
BnaA05g28070D		20		14		37		32		16		12
BnaA05g28080D		250		210		132		96		108		103
BnaA05g28090D		95		45		26		39		28		28
BnaA05g28100D		69		76		33		35		34		34
BnaA05g28110D		0		4		10		5		2		4
BnaA05g28120D		0		0		1		0		1		0
BnaA05g28130D		0		0		0		0		0		0
BnaA05g28140D		147		197		217		127		153		212
BnaA05g28150D		48		24		22		24		33		38
BnaA05g28160D		0		0		0		0		0		1
BnaA05g28170D		0		0		0		1		0		0
BnaA05g28180D		225		199		221		149		157		204
BnaA05g28190D		0		0		1		1		0		1
BnaA05g28200D		26		21		23		13		25		32
BnaA05g28210D		70		63		50		32		42		55
BnaA05g28220D		158		149		195		116		154		166
BnaA05g28230D		0		0		1		0		0		1
BnaA05g28240D		0		0		0		0		0		0
BnaA05g28250D		378		502		362		328		379		363
BnaA05g28260D		62		11		21		33		24		42
BnaA05g28270D		270		44		57		155		185		267
BnaA05g28280D		0		1		0		1		0		3
BnaA05g28290D		1		0		1		0		2		3
BnaA05g28300D		9		1		16		7		17		9
BnaA05g28310D		51		48		56		32		43		59
BnaA05g28320D		0		0		0		0		0		0
BnaA05g28330D		497		401		600		643		760		789
BnaA05g28340D		76		164		35		24		41		52
BnaA05g28350D		97		67		108		97		115		121
BnaA05g28360D		10		9		12		3		2		4
BnaA05g28370D		88		131		64		57		83		91
BnaA05g28380D		20		3		1		6		21		12
BnaA05g28390D		347		339		48		23		39		37
BnaA05g28400D		218		296		206		206		199		259
BnaA05g28410D		459		143		525		471		411		461
BnaA05g28420D		193		206		266		194		179		180
BnaA05g28430D		0		0		0		0		0		0
BnaA05g28440D		118		114		81		46		96		125
BnaA05g28450D		466		488		243		238		294		258
BnaA05g28460D		8		13		14		6		3		10
BnaA05g28470D		1580		1380		738		745		1097		1326
BnaA05g28480D		70		144		52		25		48		69
BnaA05g28490D		39		34		47		15		22		48
BnaA05g28500D		24		0		7		10		5		7
BnaA05g28510D		210		195		247		180		187		243
BnaA05g28520D		34		108		37		38		34		34
BnaA05g28530D		125		172		64		75		69		112
BnaA05g28540D		309		331		130		115		159		185
BnaA05g28550D		127		98		157		132		108		124
BnaA05g28560D		99		78		38		46		46		43
BnaA05g28570D		2		0		4		2		0		3
BnaC04g19310D		0		0		0		0		0		0
BnaC04g19320D		0		0		0		0		0		0
BnaC04g19330D		222		362		268		167		78		163
BnaC04g19340D		2		0		0		0		2		1
BnaC04g19350D		0		0		0		0		0		0
BnaC04g19360D		44		19		21		26		30		28
BnaC04g19370D		18		10		0		4		8		27
BnaC04g19380D		0		0		0		0		0		0
BnaC04g19390D		1		0		1		1		1		0
BnaC04g19400D		0		0		0		0		0		0
BnaC04g19410D		3		11		5		4		6		4
BnaC04g19420D		0		0		0		0		0		0
BnaC04g19430D		5		3		1		0		0		0
BnaC04g19440D		102		84		103		59		78		103
BnaC04g19450D		0		0		0		0		0		0
BnaC04g19460D		0		0		0		0		0		0
BnaC04g19470D		181		184		133		141		63		158
BnaC04g19480D		23		18		27		9		12		26
BnaC04g19490D		0		0		0		0		0		0
BnaC04g19500D		2		0		1		0		0		0
BnaC04g19510D		176		240		125		93		125		179
BnaC04g19520D		0		0		0		0		0		0
BnaC04g19530D		1		0		0		0		0		0
BnaC04g19540D		0		0		2		2		1		0
BnaC04g19550D		10		2		5		2		0		4
BnaC04g19560D		0		0		0		0		0		0
BnaC04g19570D		0		0		0		0		0		2
BnaC04g19580D		0		0		0		0		0		0
BnaC04g19590D		61		283		52		33		45		70
BnaC04g19600D		34		53		19		20		17		21
BnaC04g19610D		0		0		0		0		0		0
BnaC04g19620D		0		0		0		0		0		0
BnaC04g19630D		11		30		16		4		7		19
BnaC04g19640D		0		0		0		0		0		0
BnaC04g19650D		0		0		0		0		0		0
BnaC04g19660D		0		0		0		0		0		0
BnaC04g19670D		0		1		0		0		0		0
BnaC04g19680D		20		0		0		0		9		13
BnaC04g19690D		0		0		0		0		0		0
BnaC04g19700D		18		17		17		15		11		13
BnaC04g19710D		9		2		1		0		0		1
BnaC04g19720D		0		0		0		0		0		0
BnaC04g19730D		0		0		0		0		0		0
BnaC04g19740D		0		0		0		0		0		0
BnaC04g19750D		0		0		0		0		0		0
BnaC04g19760D		0		0		0		0		0		0
BnaC04g19770D		0		0		0		0		0		0
BnaC04g19780D		0		0		0		1		0		0
BnaC04g19790D		0		0		1		0		0		2
BnaC04g19800D		0		0		0		0		0		0
BnaC04g19810D		0		0		0		0		0		0
BnaC04g19820D		22		0		20		32		18		26
BnaC04g19830D		1		0		0		0		0		0
BnaC04g19840D		0		0		0		0		0		0
BnaC04g19850D		0		0		0		0		0		0
BnaC04g19860D		0		0		0		0		0		0
BnaC04g19870D		2		1		0		2		0		1
BnaC04g19880D		0		0		0		0		1		0
BnaC04g19890D		3		34		2		1		6		4
BnaC04g19900D		0		0		0		0		0		0
BnaC03g55000D		0		0		0		0		0		0
BnaC03g54990D		0		1		0		0		0		0
BnaC03g54980D		177		149		90		55		88		122
BnaC03g54970D		2		0		0		1		0		0
BnaC03g54960D		61		87		77		47		63		63
BnaC03g54950D		104		46		134		104		58		106
BnaC03g54940D		50		47		21		5		16		28
BnaC03g54930D		8		3		4		4		4		3
BnaC03g54920D		0		0		1		0		0		0
BnaC03g54910D		225		284		88		45		193		287
BnaC03g54900D		31		3		0		2		2		15
BnaC03g54890D		1		2		0		1		0		0
BnaC03g54880D		0		0		0		0		0		0
BnaC03g54870D		0		0		0		0		0		0
BnaC03g54860D		0		0		0		0		0		0
BnaC03g54850D		0		0		0		0		0		0
BnaC03g54840D		47		29		22		23		18		32
BnaC03g54830D		0		0		0		0		0		0
BnaC03g54820D		0		0		0		0		0		0
