ID		2		6		Ae_Gae_2		Ae_Gae_3		All1_Gae_2		All1_Gae_3
BnaC07g03060D		139		152		97		118		94		126
BnaC07g03070D		142		122		253		188		169		229
BnaC07g03080D		137		170		94		61		93		118
BnaC07g03090D		0		0		0		0		0		2
BnaC07g03100D		0		0		0		0		0		0
BnaC07g03110D		0		0		0		0		0		0
BnaC07g03120D		67		47		33		29		48		54
BnaC07g03130D		1		0		0		0		2		0
BnaC07g03140D		0		0		0		0		0		0
BnaC07g03150D		0		0		0		0		0		0
BnaC07g03160D		10		10		3		5		3		8
BnaC07g03170D		314		304		310		234		276		297
BnaC07g03180D		26		24		25		12		21		31
BnaC07g03190D		0		0		0		0		0		0
BnaC07g03200D		0		0		0		0		0		0
BnaC07g03210D		0		0		0		0		0		0
BnaC07g03220D		3		1		2		1		0		0
BnaC07g03230D		0		0		0		0		0		1
BnaC07g03240D		1		12		2		4		0		4
BnaC07g03250D		0		0		0		0		0		1
BnaC07g03260D		1		0		0		0		0		2
BnaC07g03270D		7		0		0		0		4		2
BnaC07g03280D		0		0		0		0		2		0
BnaC07g03290D		0		0		0		0		0		0
BnaC07g03300D		0		0		0		0		0		0
BnaC07g03310D		78		132		76		59		76		73
BnaC07g03320D		0		0		0		0		0		0
BnaC07g03330D		0		0		0		0		0		0
BnaC07g03340D		25		22		5		9		1		3
BnaC07g03350D		0		0		0		0		0		0
BnaC07g03360D		59		29		14		19		16		18
BnaC07g03370D		0		0		0		0		0		0
BnaC07g03380D		47		29		99		65		65		74
BnaC07g03390D		1		1		3		1		2		1
BnaA09g17760D		89		91		36		25		31		34
BnaA09g17750D		14		19		28		24		11		10
BnaA09g17740D		114		73		58		44		37		58
BnaA09g17730D		65		113		53		27		61		78
BnaA09g17720D		171		93		121		75		146		170
BnaA09g17710D		56		5		13		7		73		72
BnaA09g17700D		255		318		151		100		137		200
BnaA09g17690D		27		51		3		16		27		41
BnaA09g17680D		412		183		49		35		117		166
BnaA09g17670D		54		108		42		50		19		24
BnaA09g17660D		0		0		0		0		0		0
BnaA09g17650D		2		0		0		0		3		0
BnaA09g17640D		15		7		0		0		3		7
BnaA09g17630D		69		97		44		33		28		26
BnaA09g17620D		0		3		7		5		0		0
BnaA09g17610D		15		39		36		14		6		15
BnaA09g17600D		14		9		8		0		11		6
BnaA09g17590D		70		41		31		21		51		86
BnaA09g17580D		258		180		158		143		359		356
BnaA09g17570D		0		0		0		0		0		0
BnaA09g17560D		95		31		69		49		46		94
BnaA09g17550D		23		14		19		13		22		28
BnaA09g17540D		5		15		3		3		3		1
BnaA09g17530D		1		0		0		0		2		2
BnaA09g17520D		76		35		39		25		83		75
BnaA09g17510D		0		0		0		0		0		0
BnaA09g17500D		0		0		0		0		0		0
BnaA09g17490D		0		0		0		0		0		0
BnaA09g17480D		0		0		0		0		0		2
BnaA09g17470D		3		2		1		2		2		2
BnaA09g17460D		2		0		0		0		1		4
BnaA09g17450D		0		0		0		0		0		0
BnaA09g17440D		1		0		2		2		1		1
BnaA09g17430D		0		0		0		0		0		0
BnaA09g17420D		0		4		1		0		0		1
BnaA09g17410D		0		0		0		0		0		0
BnaA09g17400D		81		22		33		27		74		82
BnaA09g17390D		396		436		227		223		309		359
BnaA09g17380D		0		0		0		0		0		0
BnaA09g17370D		0		3		1		1		0		1
BnaA09g17360D		233		399		371		289		103		154
BnaA09g17350D		0		0		0		0		0		0
BnaA09g17340D		2		0		0		0		1		0
BnaA09g17330D		0		0		0		0		0		0
BnaA09g17320D		0		0		0		0		0		0
BnaA09g17310D		0		0		0		0		0		0
BnaA09g17300D		5		1		1		0		2		1
BnaA09g17290D		52		225		62		45		109		76
BnaA09g17280D		9		8		4		7		7		6
BnaA09g17270D		12		7		10		12		5		12
BnaA09g17260D		1		2		0		0		1		1
BnaA09g17250D		28		12		37		21		26		40
BnaA09g17240D		1		0		0		0		0		0
BnaA09g17230D		0		0		0		0		0		0
BnaA09g17220D		31		36		50		33		35		37
BnaA09g17210D		0		0		0		0		0		0
BnaA09g17200D		0		0		0		0		0		0
BnaA09g17190D		0		0		2		1		0		0
BnaA09g17180D		675		257		143		349		745		574
BnaA09g17170D		31		33		29		17		7		16
BnaA09g17160D		63		4		154		114		2		150
BnaA09g17150D		1		30		9		13		2		4
BnaA09g17140D		62		37		98		41		58		85
BnaA09g17130D		50		34		20		21		30		21
BnaA09g17120D		37		27		11		7		14		14
BnaA09g17110D		50		5		1		3		12		29
BnaA09g17100D		18		8		2		0		6		6
BnaA09g17090D		6826		5901		1196		1147		1785		1882
BnaA09g17080D		379		136		146		102		202		293
BnaA09g17070D		0		0		1		0		0		0
BnaA09g17060D		4		6		1		0		5		2
BnaA09g17050D		0		0		0		0		1		0
BnaA09g17040D		213		94		109		57		225		238
BnaA09g17030D		25		7		9		7		20		29
BnaA09g17020D		390		207		114		55		187		220
BnaA09g17010D		3		11		6		0		6		3
BnaA09g17000D		0		3		0		0		1		0
BnaA09g16990D		6		36		22		14		5		5
BnaA09g16980D		25		17		6		5		18		25
BnaA09g16970D		119		46		32		29		74		108
BnaA09g16960D		0		0		0		0		0		0
BnaA09g16950D		47		59		32		26		62		200
BnaA09g16940D		7		0		1		3		5		3
BnaA09g16930D		272		234		186		130		399		474
BnaA09g16920D		3		1		0		1		0		0
BnaA09g16910D		121		47		27		22		152		132
BnaA09g16900D		141		96		62		59		48		94
BnaA09g16890D		0		0		0		0		0		0
BnaA09g16880D		0		0		0		0		0		0
BnaA09g16870D		0		0		0		0		0		0
BnaA09g16860D		3		0		0		0		6		0
BnaA09g16850D		0		3		4		1		2		0
BnaA09g16840D		5		1		9		2		7		5
BnaA09g16830D		76		13		30		22		77		95
BnaA09g16820D		310		116		107		52		121		176
BnaA09g16810D		1260		998		637		541		663		827
BnaA09g16800D		0		0		0		0		0		0
BnaA09g16790D		0		0		0		0		0		0
BnaA09g16780D		0		0		0		0		0		0
BnaA09g16770D		39		45		34		24		39		48
BnaA09g16760D		51		26		21		14		16		25
BnaA09g16750D		0		0		0		0		0		0
BnaA09g16740D		4		0		1		0		2		1
BnaA09g16730D		0		0		0		0		0		0
BnaA09g16720D		143		100		40		49		46		49
BnaC04g26890D		0		0		0		0		0		0
BnaC04g26880D		0		0		0		0		0		0
BnaC04g26870D		0		0		0		0		0		0
BnaC04g26860D		0		0		0		0		0		0
BnaC04g26850D		0		0		0		0		0		0
BnaC04g26840D		242		345		121		150		89		125
BnaC04g26830D		4		5		5		8		4		5
BnaC04g26820D		1531		1081		570		470		583		697
BnaC04g26810D		119		179		35		31		60		58
BnaC04g26800D		15		16		18		17		10		23
BnaC04g26790D		0		0		0		0		0		0
BnaC04g26780D		57		35		29		15		8		19
BnaC04g26770D		36		66		22		10		7		21
BnaC04g26760D		1		2		0		0		0		1
BnaC04g26750D		138		190		55		52		51		55
BnaC04g26740D		0		0		0		0		0		0
BnaC04g26730D		9		24		20		12		12		18
BnaC04g26720D		86		123		291		249		199		320
BnaC04g26710D		106		41		27		15		58		30
BnaC04g26700D		4		0		8		1		1		0
BnaC04g26690D		0		0		1		1		0		1
BnaC04g26680D		325		296		548		339		361		435
BnaC04g26670D		59		44		9		17		49		37
BnaC04g26660D		51		78		27		35		31		40
BnaC04g26650D		0		0		0		0		0		0
BnaC04g26640D		0		0		0		0		0		0
BnaC04g26630D		0		0		0		0		0		0
BnaC04g26620D		0		0		0		0		0		0
BnaC04g26610D		0		0		0		0		0		0
BnaC04g26600D		1		0		0		0		0		1
BnaC04g26590D		939		981		678		467		719		805
BnaC04g26580D		9		4		7		8		16		18
BnaC04g26570D		0		0		0		0		1		0
BnaC04g26560D		0		3		0		0		1		0
BnaC04g26550D		0		1		0		0		0		0
BnaC04g26540D		10		25		4		0		5		3
BnaC04g26530D		426		584		540		404		230		317
BnaC04g26520D		3		5		0		1		1		1
BnaC04g26510D		39		39		30		19		27		22
BnaC04g26500D		189		394		55		62		85		109
BnaC04g26490D		9		3		1		1		1		16
BnaC04g26480D		0		0		0		1		0		0
BnaC04g26470D		0		0		0		0		0		0
BnaC04g26460D		42		38		48		37		33		30
BnaC04g26450D		86		89		72		58		48		85
BnaC04g26440D		2		0		2		2		1		1
BnaC04g26430D		0		0		0		0		0		0
BnaC04g26420D		0		31		25		25		0		1
BnaC04g26410D		0		0		0		0		1		0
BnaC04g26400D		6		1		2		0		6		0
BnaC04g26390D		25		0		5		2		15		14
BnaC04g26380D		20		1		5		1		7		3
BnaC04g26370D		107		61		60		32		41		68
BnaC04g26360D		260		215		86		66		47		62
BnaC04g26350D		155		86		219		244		203		243
BnaC04g26340D		24		122		68		52		23		12
BnaC04g26330D		65		39		90		55		75		119
BnaC04g26320D		63		51		66		79		60		67
BnaC04g26310D		100		162		57		46		51		61
BnaC04g26300D		0		0		0		0		0		0
BnaC04g26290D		32		56		27		20		37		32
BnaC04g26280D		356		282		173		125		165		199
BnaC04g26270D		649		691		821		634		555		653
BnaC04g26260D		0		2		4		5		3		3
BnaC04g26250D		5		8		2		3		9		4
BnaC04g26240D		47		22		46		23		42		44
BnaC04g26230D		1		0		0		0		0		0
BnaC04g26220D		3		1		0		0		1		0
BnaC04g26210D		0		0		0		0		0		0
BnaC04g26200D		72		63		47		50		37		60
BnaC04g26190D		308		431		753		544		571		673
BnaC04g26180D		2		6		4		3		1		6
BnaC04g26170D		0		1		0		0		0		0
BnaC04g26160D		53		37		56		44		69		147
BnaC04g26150D		29		30		18		24		16		21
BnaC04g26140D		0		29		24		19		0		2
BnaC04g26130D		28		64		55		35		34		51
BnaC04g26120D		0		0		0		0		0		0
BnaC04g26110D		374		106		143		211		223		340
BnaC04g26100D		80		0		35		30		54		58
BnaC04g26090D		24		17		26		16		24		20
BnaC04g26080D		0		0		0		1		0		0
BnaC04g26070D		0		0		0		0		0		0
BnaC04g26060D		0		0		0		0		0		0
BnaC04g26050D		0		0		0		0		0		0
BnaC04g26040D		271		216		124		105		77		105
BnaC04g26030D		0		0		0		0		2		1
BnaC04g26020D		0		0		1		0		1		2
BnaC04g26010D		0		3		1		0		0		0
BnaC09g24210D		0		0		0		0		0		0
BnaC09g24200D		1		0		1		0		4		2
BnaC09g24190D		36		34		17		15		4		13
BnaC09g24180D		0		0		0		0		0		0
BnaC09g24170D		6		1		5		4		5		2
BnaC09g24160D		52		24		18		16		11		16
BnaC09g24150D		1		2		0		1		1		4
BnaC09g24140D		80		56		47		43		21		47
BnaC09g24130D		205		214		134		119		105		145
BnaC09g24120D		0		0		2		0		0		0
BnaC09g24110D		24		18		15		9		4		7
BnaC09g24100D		3		1		4		1		2		0
BnaC09g24090D		0		0		0		0		0		0
BnaC09g24080D		0		0		0		0		0		0
BnaC09g24070D		2		1		4		1		1		0
BnaC09g24060D		95		80		44		27		65		50
BnaC09g24050D		20		9		12		13		11		13
BnaC09g24040D		0		0		0		0		0		1
BnaC09g24030D		6		8		8		11		11		10
BnaC09g24020D		79		0		0		0		33		17
BnaC09g24010D		7		12		13		8		8		9
BnaC09g24000D		7		7		4		5		5		6
BnaC09g23990D		156		164		143		94		192		245
BnaC09g23980D		92		99		56		50		49		77
BnaC09g23970D		0		0		0		0		0		0
BnaC09g23960D		10		9		1		1		1		2
BnaC09g23950D		0		0		1		1		2		2
BnaC09g23940D		0		0		0		0		0		0
BnaC09g23930D		0		0		0		0		0		0
BnaC09g23920D		100		65		68		54		34		51
BnaC09g23910D		904		914		1077		683		971		1169
BnaC09g23900D		13		17		9		4		6		7
BnaC09g23890D		0		0		0		0		0		0
BnaC09g23880D		2		9		1		1		1		0
BnaC09g23870D		0		0		0		0		0		0
BnaC09g23860D		1		0		1		0		1		0
BnaC09g23850D		326		493		152		132		210		210
BnaC09g23840D		0		0		0		0		0		0
BnaC09g23830D		1		2		0		0		0		0
BnaC09g23820D		179		181		202		114		179		214
BnaC09g23810D		0		0		0		1		0		0
BnaC09g23800D		0		0		0		0		0		0
BnaC09g23790D		0		0		0		0		1		1
BnaC09g23780D		15		4		9		18		2		5
BnaC09g23770D		101		70		76		58		63		105
BnaC09g23760D		87		89		42		33		55		58
BnaC09g23750D		25		0		2		8		4		6
BnaC09g23740D		176		118		146		117		99		164
BnaC09g23730D		24		22		10		10		15		16
BnaC09g23720D		41		38		31		23		29		53
BnaC09g23710D		69		47		59		37		48		85
BnaC09g23700D		3		0		5		6		10		7
BnaC09g23690D		23		1		13		12		15		27
BnaC09g23680D		0		0		1		0		1		0
BnaC09g23670D		7		2		6		7		7		6
BnaC06g14670D		0		0		0		0		0		0
BnaC06g14660D		155		106		86		71		57		75
BnaC06g14650D		0		0		1		0		0		1
BnaC06g14640D		0		3		5		1		1		8
BnaC06g14630D		0		0		0		0		0		0
BnaC06g14620D		0		0		0		0		0		0
BnaC06g14610D		798		758		1237		939		798		1080
BnaC06g14600D		0		0		0		0		0		0
BnaC06g14590D		7		10		4		1		1		5
BnaC06g14580D		44		77		39		51		43		39
BnaC06g14570D		27		19		43		39		32		46
BnaC06g14560D		20		30		58		35		17		23
BnaC06g14550D		0		0		0		0		0		0
BnaC06g14540D		0		0		0		0		0		0
BnaC06g14530D		0		0		0		0		0		0
BnaC06g14520D		77		77		102		69		65		90
BnaC06g14510D		56		40		22		19		24		40
BnaC06g14500D		0		0		0		0		0		0
BnaC06g14490D		2		23		2		0		5		3
BnaC06g14480D		4		6		5		8		4		1
BnaC06g14470D		0		0		0		0		0		0
BnaC06g14460D		0		0		0		0		0		0
BnaC06g14450D		1		0		2		1		1		1
BnaC06g14440D		118		9		7		14		132		159
BnaC06g14430D		558		424		449		411		450		537
BnaC06g14420D		26		41		56		31		8		14
BnaC06g14410D		1		2		1		1		0		0
BnaC06g14400D		2		0		0		1		3		5
BnaC06g14390D		1		0		0		0		0		0
BnaC06g14380D		353		299		268		195		341		407
BnaC06g14370D		370		419		581		498		384		497
BnaC06g14360D		658		237		203		145		380		415
BnaC06g14350D		0		0		0		0		0		0
BnaC06g14340D		0		0		0		0		0		0
BnaC06g14330D		0		13		11		7		13		10
BnaC06g14320D		317		304		137		128		209		225
BnaC06g14310D		2		0		3		0		3		5
BnaC06g14300D		0		0		0		0		0		0
BnaC06g14290D		0		0		0		0		0		0
BnaC06g14280D		0		0		0		0		0		0
BnaC06g14270D		738		502		460		436		586		650
BnaC06g14260D		143		112		115		72		126		177
BnaC06g14250D		0		0		0		0		1		0
BnaC06g14240D		27		6		15		9		13		26
BnaC06g14230D		4		8		4		4		1		1
BnaC06g14220D		76		77		175		118		99		144
BnaC06g14210D		72		47		35		25		55		65
BnaC06g14200D		5		7		4		1		7		7
BnaC06g14190D		6		0		0		0		0		1
BnaC06g14180D		72		50		43		39		39		55
BnaC06g14170D		1118		1125		734		567		693		871
BnaC06g14160D		3		6		16		11		6		14
BnaC06g14150D		575		591		534		442		530		590
BnaC06g14140D		5		3		7		5		3		2
BnaC06g14130D		151		126		99		88		141		154
BnaC06g14120D		0		0		0		0		0		0
BnaC06g14110D		26		0		80		78		65		63
BnaC06g14100D		237		139		32		46		83		56
BnaC06g14090D		2		0		0		0		1		0
BnaC06g14080D		2		1		2		1		0		0
BnaC06g14070D		305		327		187		106		243		302
BnaC06g14060D		0		0		0		0		0		0
BnaC06g14050D		0		0		0		0		0		0
BnaC06g14040D		2673		3369		422		588		2256		1504
BnaC06g14030D		30		7		24		12		14		19
BnaC06g14020D		0		0		0		0		0		0
BnaC06g14010D		0		0		0		0		0		0
BnaC06g14000D		0		0		0		0		0		0
BnaC06g13990D		0		0		0		0		0		0
BnaC06g13980D		23		21		7		3		8		10
BnaC06g13970D		52		62		28		22		27		25
BnaC06g13960D		19		5		5		7		12		4
BnaC06g13950D		697		442		433		329		366		473
BnaC06g13940D		5		11		4		5		4		4
BnaC06g13930D		129		155		121		69		111		145
BnaC06g13920D		37		56		26		28		19		26
BnaC06g13910D		222		219		100		74		106		134
BnaC06g13900D		0		0		0		0		0		0
BnaC06g13890D		0		0		0		0		0		0
BnaC06g13880D		0		0		0		0		0		2
BnaC06g13870D		654		473		219		165		183		227
BnaC06g13860D		70		89		46		54		39		65
BnaC06g13850D		46		50		16		21		29		41
BnaC06g13840D		51		34		17		17		25		17
BnaC06g13830D		214		162		60		44		93		88
BnaC06g13820D		32		29		41		27		34		52
BnaC06g13810D		21		25		33		22		21		27
BnaC06g13800D		0		3		0		3		0		0
BnaC06g13790D		6		19		12		10		5		6
BnaC06g13780D		285		327		158		110		139		160
BnaC06g13770D		0		0		0		0		0		0
BnaC06g13760D		8		0		0		0		3		9
BnaC06g13750D		7		5		8		1		5		13
BnaC06g13740D		63		63		82		78		88		117
BnaC06g13730D		356		183		126		218		280		293
BnaC06g13720D		15		12		4		3		4		4
BnaC06g13710D		90		59		26		30		42		70
BnaC06g02030D		1		1		1		0		0		1
BnaC06g02040D		2		2		0		2		6		2
BnaC06g02050D		28		30		6		7		15		12
BnaC06g02060D		126		47		73		38		71		70
BnaC06g02070D		13		8		2		9		14		11
BnaC06g02080D		58		34		52		39		42		59
BnaC06g02090D		1		0		0		0		0		0
BnaC06g02100D		187		22		177		208		121		121
BnaC06g02110D		5		0		0		0		0		3
BnaC06g02120D		52		44		35		27		37		64
BnaC06g02130D		0		0		0		0		0		0
BnaC06g02140D		0		0		0		0		0		0
BnaC06g02150D		168		219		281		206		207		228
BnaC06g02160D		1332		1214		892		577		1133		1384
BnaC06g02170D		394		388		243		177		288		351
BnaC06g02180D		2		1		1		0		2		1
BnaC06g02190D		0		22		13		11		0		0
BnaC06g02200D		3		0		0		0		0		0
BnaC06g02210D		0		0		0		0		0		0
BnaC06g02220D		173		107		34		33		49		46
BnaC06g02230D		1		0		2		2		0		0
BnaC06g02240D		70		40		28		24		45		57
BnaC06g02250D		12		23		10		4		6		8
BnaC06g02260D		21		2		1		3		0		0
BnaC06g02270D		0		0		0		0		0		0
BnaC06g02280D		10		12		9		3		13		19
BnaC06g02290D		384		247		225		152		244		319
BnaC06g02300D		25		0		0		0		11		14
BnaC06g02310D		50		0		0		0		4		11
BnaC06g02320D		491		461		342		245		372		387
BnaC06g02330D		0		0		0		0		0		0
BnaA03g53450D		7		8		4		1		3		6
BnaA03g53440D		18		37		10		2		10		16
BnaA03g53430D		786		586		957		878		658		949
BnaA03g53420D		151		42		46		42		61		52
BnaA03g53410D		0		0		0		0		0		0
BnaA03g53400D		82		77		71		48		55		53
BnaA03g53390D		7		1		4		4		3		7
BnaA03g53380D		25		12		24		14		23		30
BnaA03g53370D		88		116		38		41		44		44
BnaA03g53360D		140		160		83		61		69		96
BnaA03g53350D		238		284		1061		626		468		566
BnaA03g53340D		0		0		0		0		0		0
BnaA03g53330D		0		0		0		0		0		0
BnaA03g53320D		15		17		11		9		13		13
BnaA03g53310D		14		13		6		3		12		11
BnaA03g53300D		180		182		164		111		141		133
BnaA03g53290D		1308		1517		880		685		883		1064
BnaA03g53280D		3		0		0		0		1		0
BnaA03g53270D		25		30		25		16		23		29
BnaA03g53260D		0		0		0		0		0		0
BnaA03g53250D		107		16		11		4		32		51
BnaA03g53240D		4		0		0		0		3		1
BnaA03g53230D		57		9		7		3		18		28
BnaA03g53220D		37		2		14		3		10		8
BnaA03g53210D		9		8		7		3		2		5
BnaA03g53200D		54		83		5		12		48		38
BnaA03g53190D		0		0		0		0		0		0
BnaA03g53180D		2203		2782		365		402		257		224
BnaA03g53170D		5		2		0		1		1		9
BnaA03g53160D		159		74		139		74		31		93
BnaA03g53150D		0		0		0		0		0		0
BnaA03g53140D		0		0		2		1		0		0
BnaA03g53130D		2056		2195		690		891		1345		1126
BnaA03g53120D		373		408		246		205		297		407
BnaA03g53110D		104		106		65		75		131		126
BnaA03g53100D		111		262		142		110		106		134
BnaA03g53090D		30		0		1		0		2		10
BnaA03g53080D		2		0		0		0		0		0
BnaA03g53070D		177		237		263		348		8		297
BnaA03g53060D		0		1		1		0		1		0
BnaC03g33740D		0		0		0		0		2		0
BnaC03g33750D		6		80		87		52		7		1
BnaC03g33760D		0		0		0		0		0		0
BnaC03g33770D		1		0		0		0		0		0
BnaC03g33780D		1		0		0		0		0		0
BnaC03g33790D		204		221		259		177		255		328
BnaC03g33800D		373		51		226		267		256		480
BnaC03g33810D		123		159		77		71		122		94
BnaC03g33820D		34		68		72		67		34		49
BnaC03g33830D		38		57		14		8		16		23
BnaC03g33840D		4		6		4		2		1		5
BnaC03g33850D		238		183		153		79		132		119
BnaC03g33860D		142		262		44		63		110		80
BnaC03g33870D		68		95		54		43		59		52
BnaC03g33880D		1		0		0		0		0		0
BnaC03g33890D		0		1		0		0		2		1
BnaC03g33900D		2		85		19		12		0		2
BnaC03g33910D		0		0		0		0		0		0
BnaC03g33920D		85		65		91		54		66		74
BnaC03g33930D		53		32		51		17		62		49
BnaC03g33940D		61		100		133		85		78		108
BnaC03g33950D		0		0		0		0		0		0
BnaC03g33960D		643		307		411		287		852		1413
BnaC03g33970D		2		5		6		2		1		1
BnaC03g33980D		0		0		0		0		0		0
BnaC03g33990D		0		0		0		0		0		0
BnaC03g34000D		0		0		0		1		0		1
BnaC03g34010D		774		1662		597		535		372		511
BnaC03g34020D		0		6		3		0		1		1
BnaC03g34030D		10		19		10		5		9		17
BnaC03g34040D		0		0		0		0		0		0
BnaC03g34050D		2		4		0		0		0		0
BnaC03g34060D		0		2		0		1		1		1
BnaC03g34070D		29		27		29		21		13		22
BnaC03g34080D		2		1		1		1		0		0
BnaC03g34090D		55		106		31		21		15		32
BnaC03g34100D		0		1		0		0		1		0
BnaC03g34110D		0		0		0		0		0		0
BnaC03g34120D		82		150		72		47		81		84
BnaC03g34130D		90		53		27		29		42		41
BnaC03g34140D		19		4		0		6		6		5
BnaC03g34150D		0		0		0		0		0		0
BnaC03g34160D		2		0		0		0		0		0
BnaC03g34170D		100		79		208		298		421		528
BnaC03g34180D		9		1		4		3		5		2
BnaC03g34190D		0		1		0		0		0		0
BnaC03g34200D		85		41		32		19		34		47
BnaC03g34210D		79		80		59		35		82		73
BnaC03g34220D		4		1		3		3		3		3
BnaC03g34230D		0		0		0		0		0		0
BnaC03g34240D		55		39		35		23		22		25
BnaC03g34250D		63		114		109		43		48		44
BnaC03g34260D		0		0		0		0		0		0
BnaC03g34270D		40		88		53		37		20		27
BnaC03g34280D		10		16		13		9		5		18
BnaC03g34290D		32		31		42		44		41		86
BnaC03g34300D		356		266		416		261		341		305
BnaC03g34310D		307		314		148		128		192		211
BnaC03g34320D		673		502		466		380		340		463
BnaC03g34330D		167		238		84		61		120		85
BnaC03g34340D		453		271		400		247		291		429
BnaC03g34350D		562		536		54		93		245		228
BnaC03g34360D		783		601		73		145		522		338
BnaAnng05840D		0		1		1		0		0		1
BnaAnng05850D		21		47		40		40		5		6
BnaAnng05860D		70		87		171		162		46		59
BnaAnng05870D		0		0		0		0		0		0
BnaAnng05880D		0		0		0		0		0		0
BnaAnng05890D		0		0		0		1		0		0
BnaAnng05900D		10		81		13		9		12		3
BnaAnng05910D		7		4		17		7		10		14
BnaAnng05920D		35		54		65		39		41		47
BnaAnng05930D		59		125		50		53		32		46
BnaAnng05940D		21		25		20		12		9		14
BnaAnng05950D		92		251		194		210		76		70
BnaAnng05960D		1		41		2		3		1		2
BnaAnng05970D		1		0		0		0		0		0
BnaAnng05980D		159		626		214		202		102		105
BnaAnng05990D		379		774		873		665		458		505
BnaAnng06000D		106		432		742		564		101		90
BnaAnng06010D		40		186		67		56		29		42
BnaAnng06020D		405		580		501		387		214		250
BnaAnng06030D		21		11		17		7		11		20
BnaAnng06040D		82		148		84		110		46		46
BnaAnng06050D		7		6		3		1		2		6
BnaAnng06060D		83		149		99		73		64		76
BnaAnng06070D		8		23		17		17		11		15
BnaAnng06080D		98		165		302		260		103		138
BnaAnng06090D		53		95		154		92		65		98
BnaAnng06100D		99		55		54		50		61		54
BnaAnng06110D		30		61		86		62		24		43
BnaAnng06120D		0		0		0		0		0		0
BnaAnng06130D		81		333		78		30		53		33
BnaAnng06140D		54		70		57		47		27		24
BnaAnng06150D		48		76		70		38		13		40
BnaAnng06160D		81		94		81		66		38		54
BnaAnng06170D		0		0		0		0		0		0
BnaAnng06180D		4		0		0		0		0		0
BnaAnng06190D		0		0		0		0		0		0
BnaAnng06200D		101		144		165		125		112		113
BnaAnng06210D		110		157		175		100		74		88
BnaAnng06220D		23		1		0		5		3		7
BnaAnng06230D		7		0		2		3		1		3
BnaAnng06240D		54		93		196		116		63		77
BnaAnng06250D		42		71		118		64		63		68
BnaAnng06260D		2		0		0		0		0		0
BnaAnng06270D		50		104		66		69		31		32
BnaAnng06280D		66		74		65		36		31		43
BnaAnng06290D		11		17		15		13		10		9
BnaAnng06300D		98		129		76		62		43		37
BnaAnng06310D		0		0		1		0		0		0
BnaAnng06320D		197		512		242		165		176		225
BnaAnng06330D		21		37		27		24		19		18
BnaAnng06340D		0		0		0		0		0		0
BnaAnng06350D		30		0		0		0		17		19
BnaAnng06360D		18		17		27		18		16		14
BnaAnng06370D		386		1270		715		502		324		351
BnaAnng06380D		88		206		156		88		58		95
BnaAnng06390D		5		31		23		16		11		18
BnaAnng06400D		16		26		23		12		6		15
BnaAnng06410D		197		605		617		481		196		273
BnaAnng06420D		43		33		64		36		24		23
BnaAnng06430D		810		447		2177		1480		781		877
BnaAnng06440D		129		13		983		914		408		424
BnaAnng06450D		0		0		0		0		0		0
BnaAnng06460D		90		19		35		15		51		66
BnaAnng06470D		0		1		0		1		0		2
BnaAnng06480D		0		1		0		0		0		0
BnaAnng06490D		29		6		3		6		15		33
BnaAnng06500D		9		13		20		27		17		12
BnaC02g41570D		12		3		2		3		6		4
BnaC02g41580D		9		0		0		0		3		6
BnaC02g41590D		10		0		0		0		3		6
BnaC02g41600D		69		1		1		2		86		103
BnaC02g41610D		380		14		19		28		285		368
BnaC02g41620D		264		17		0		4		189		202
BnaC02g41630D		209		154		62		37		76		65
BnaC02g41640D		791		56		212		123		894		847
BnaC02g41650D		11		0		3		4		2		3
BnaC02g41660D		33		0		1		0		27		26
BnaC02g41670D		0		0		0		0		3		1
BnaC02g41680D		24		0		1		0		9		21
BnaC02g41690D		28		2		2		0		10		4
BnaC02g41700D		3		0		0		0		2		6
BnaC02g41710D		165		8		4		0		86		189
BnaC02g41720D		10		0		1		0		0		5
BnaC02g41730D		1		0		0		0		0		0
BnaC02g41740D		16		0		9		4		8		5
BnaC02g41750D		7		0		0		0		12		3
BnaC02g41760D		216		74		35		31		102		126
BnaC02g41770D		0		0		0		0		0		0
BnaC02g41780D		0		0		0		0		0		0
BnaC02g41790D		1		9		0		0		3		0
BnaC02g41800D		265		83		72		76		173		217
BnaC02g41810D		0		0		0		1		0		0
BnaC02g41820D		28		36		21		19		29		33
BnaC02g41830D		0		0		2		0		0		0
BnaC02g41840D		0		7		7		3		0		0
BnaC02g41850D		0		0		0		0		0		0
BnaC02g41860D		2		0		0		0		7		5
BnaC01g31380D		0		0		0		0		0		0
BnaC01g31370D		0		4		1		3		0		0
BnaC01g31360D		0		1		0		0		1		0
BnaC01g31350D		5		2		4		3		3		4
BnaC01g31340D		1694		1419		470		379		1388		1740
BnaC01g31330D		0		0		0		0		0		0
BnaC01g31320D		29		40		40		25		25		49
BnaC01g31310D		0		0		1		0		0		0
BnaC01g31300D		754		835		712		665		701		995
BnaC01g31290D		2		0		2		2		0		0
BnaC01g31280D		0		1		2		3		1		2
BnaC01g31270D		823		257		621		495		637		875
BnaC01g31260D		0		0		0		0		0		0
BnaC01g31250D		0		0		0		0		0		0
BnaC01g31240D		0		0		0		0		0		0
BnaC01g31230D		0		0		0		0		0		0
BnaC01g31220D		0		0		0		0		0		0
BnaC01g31210D		518		783		139		120		195		238
BnaC01g31200D		0		0		0		0		0		0
BnaC01g31190D		45		125		44		44		34		74
BnaC01g31180D		0		4		2		0		1		0
