ID		2		6		Ae_Gae_2		Ae_Gae_3		All1_Gae_2		All1_Gae_3
BnaA06g24630D		0		0		0		0		0		0
BnaA06g24620D		22		15		3		11		17		30
BnaA06g24610D		0		0		3		5		2		0
BnaA06g24600D		30		1		21		18		29		40
BnaA06g24590D		18		8		5		1		10		14
BnaA06g24580D		0		0		0		0		0		0
BnaA06g24570D		242		309		190		195		132		184
BnaA06g24560D		8		4		6		5		6		8
BnaA06g24550D		127		89		104		63		68		65
BnaA06g24540D		2		8		2		2		0		2
BnaA06g24530D		124		119		60		52		32		35
BnaA06g24520D		55		71		39		34		24		20
BnaA06g24510D		1		2		5		5		1		5
BnaA06g24500D		0		0		0		0		0		0
BnaA06g24490D		1		0		0		2		1		3
BnaA06g24480D		2		0		0		0		0		0
BnaA06g24470D		2		3		1		1		4		2
BnaA06g24460D		1		2		4		0		1		0
BnaA06g24450D		2		1		2		4		2		4
BnaA06g24440D		20		17		22		19		16		19
BnaA06g24430D		46		43		15		13		17		17
BnaA06g24420D		19		12		15		8		12		8
BnaA06g24410D		78		82		12		18		51		39
BnaA06g24400D		0		0		1		4		0		2
BnaA06g24390D		118		8		27		16		82		119
BnaA06g24380D		0		0		0		0		0		0
BnaA06g24370D		1		0		0		0		0		0
BnaA06g24360D		144		175		127		74		107		143
BnaA06g24350D		38		77		35		29		14		23
BnaA06g24340D		37		67		19		17		22		26
BnaA06g24330D		51		9		12		7		36		53
BnaA06g24320D		31		5		7		5		10		18
BnaA06g24310D		29		27		23		22		19		24
BnaA06g24300D		364		766		431		362		627		662
BnaA06g24290D		4		3		1		2		3		4
BnaA06g24280D		18		34		8		14		30		12
BnaA06g24270D		0		0		0		0		0		0
BnaA06g24260D		1		0		0		0		0		0
BnaA06g24250D		4		2		0		0		5		1
BnaA06g24240D		0		0		0		0		0		0
BnaA06g24230D		8		7		4		3		3		2
BnaA06g24220D		8		6		11		5		7		10
BnaA06g24210D		106		140		66		53		66		71
BnaA06g24200D		1		1		4		0		7		13
BnaA06g24190D		54		84		139		108		128		119
BnaA06g24180D		25		18		7		7		7		15
BnaA06g24170D		46		31		18		14		37		52
BnaA06g24160D		0		0		0		0		0		0
BnaA06g24150D		342		212		195		155		172		191
BnaA06g24140D		14		44		1		3		6		6
BnaA06g24130D		1		1		2		2		1		0
BnaA06g24120D		9		8		3		2		6		4
BnaA06g24110D		2		4		1		2		0		1
BnaA06g24100D		7		5		4		4		8		6
BnaA06g24090D		4		14		2		3		0		3
BnaA06g24080D		0		0		0		0		0		0
BnaA06g24070D		0		0		0		0		0		0
BnaA06g24060D		0		0		0		0		0		0
BnaA06g24050D		0		11		7		2		0		0
BnaA06g24040D		18		28		24		15		18		27
BnaA06g24030D		0		0		0		0		0		0
BnaA06g24020D		5		1		1		3		2		2
BnaA06g24010D		0		4		1		4		5		2
BnaA06g24000D		0		0		6		1		0		0
BnaA06g23990D		3		1		1		2		3		8
BnaA06g23980D		0		0		0		0		0		0
BnaA06g23970D		0		0		0		0		0		1
BnaA06g23960D		12		5		26		16		17		30
BnaA06g23950D		4		4		9		3		2		1
BnaA06g23940D		2		6		13		9		2		5
BnaA06g23930D		0		0		0		0		0		0
BnaA06g23920D		0		0		0		0		0		0
BnaA06g23910D		0		0		0		0		0		0
BnaA06g23900D		10		7		3		3		6		7
BnaA06g23890D		14		11		9		12		5		8
BnaA06g23880D		2		0		3		3		1		3
BnaA06g23870D		285		365		253		179		203		210
BnaA06g23860D		0		0		0		0		0		0
BnaA06g23850D		21		11		10		7		11		8
BnaA06g23840D		1		10		2		0		1		0
BnaA06g23830D		0		35		16		9		2		1
BnaA06g23820D		6		34		2		4		2		5
BnaA06g23810D		9		13		17		10		13		13
BnaA06g23800D		170		124		35		38		35		46
BnaA06g23790D		6		6		6		2		7		7
BnaA06g23780D		2		1		4		3		4		8
BnaA06g23770D		15		23		29		19		26		18
BnaA06g23760D		13		19		24		18		26		18
BnaA06g23750D		0		0		1		1		1		0
BnaA06g23740D		1		4		2		2		2		2
BnaA06g23730D		12		62		75		65		19		21
BnaA06g23720D		6		11		1		1		0		1
BnaA06g23710D		0		1		1		0		0		0
BnaA06g23700D		342		205		79		78		142		174
BnaA06g23690D		0		0		0		0		0		0
BnaA06g23680D		4		9		6		14		9		12
BnaA06g23670D		0		0		0		0		0		0
BnaA06g23660D		1		1		0		0		2		0
BnaA06g23650D		0		0		0		0		0		0
BnaA06g23640D		38		62		113		76		50		83
BnaA06g23630D		3		0		0		0		0		1
BnaA06g23620D		1		0		0		0		0		1
BnaA06g23610D		0		0		1		2		1		0
BnaA06g23600D		15		20		4		7		6		8
BnaC08g10950D		0		0		0		0		0		0
BnaC08g10960D		0		0		1		0		1		1
BnaC08g10970D		0		0		0		0		0		0
BnaC08g10980D		0		0		0		0		0		0
BnaC08g10990D		0		0		0		0		0		0
BnaC08g11000D		0		0		0		0		0		0
BnaC08g11010D		0		0		0		0		0		0
BnaC08g11020D		0		0		0		0		0		0
BnaC08g11030D		0		0		0		0		0		0
BnaC08g11040D		2		4		1		0		1		0
BnaC08g11050D		0		0		0		0		0		0
BnaC08g11060D		207		143		79		63		72		83
BnaC08g11070D		5		19		11		15		3		3
BnaC08g11080D		127		106		110		99		73		103
BnaC08g11090D		0		0		0		0		0		0
BnaC08g11100D		5		8		3		1		2		0
BnaC08g11110D		243		270		191		237		260		359
BnaC08g11120D		88		50		87		84		60		107
BnaC08g11130D		11		14		38		29		27		31
BnaC08g11140D		25		46		38		25		41		27
BnaC08g11150D		0		2		0		0		0		0
BnaC08g11160D		34		46		55		50		45		60
BnaC08g11170D		0		0		0		0		0		0
BnaC08g11180D		1		3		0		1		0		0
BnaC08g11190D		1		0		1		0		0		0
BnaC08g11200D		0		0		0		0		0		0
BnaC08g11210D		0		0		0		0		0		0
BnaC08g11220D		0		0		0		0		0		0
BnaC08g11230D		0		0		0		0		0		0
BnaC08g11240D		2		0		0		0		0		0
BnaC08g11250D		0		1		0		0		0		0
BnaC08g11260D		0		0		0		0		0		0
BnaC08g11270D		2		0		2		1		1		2
BnaC08g11280D		0		0		0		0		0		0
BnaC08g11290D		0		3		0		1		0		0
BnaC08g11300D		3		5		0		1		2		1
BnaC08g11310D		0		1		0		0		0		0
BnaC08g11320D		36		57		36		25		27		29
BnaC08g11330D		0		0		0		0		0		0
BnaC08g11340D		0		1		0		0		0		0
BnaC08g11350D		0		0		0		1		0		0
BnaC08g11360D		7		2		3		2		3		3
BnaC08g11370D		0		0		0		0		0		0
BnaC08g11380D		0		0		0		0		0		0
BnaC08g11390D		0		1		0		1		1		2
BnaC08g11400D		121		54		77		61		70		82
BnaC08g11410D		178		197		124		104		150		169
BnaC08g11420D		0		0		0		0		0		0
BnaC08g11430D		15		11		19		19		24		15
BnaC08g11440D		101		166		131		118		147		152
BnaC08g11450D		18		14		7		7		8		8
BnaC08g11460D		0		1		1		0		1		2
BnaC08g11470D		0		0		0		0		0		0
BnaC08g11480D		0		0		0		0		0		0
BnaC08g11490D		0		0		0		0		0		0
BnaC08g11500D		12		10		8		4		9		13
BnaC08g11510D		1		0		0		0		0		1
BnaC08g11520D		0		0		0		0		0		0
BnaC08g11530D		0		0		0		0		0		0
BnaC08g11540D		0		0		0		0		0		0
BnaC08g11550D		18		12		3		0		7		7
BnaC08g11560D		0		0		0		0		0		0
BnaC08g11570D		0		0		0		0		0		0
BnaC08g11580D		0		0		0		0		0		0
BnaC08g11590D		0		0		0		0		0		0
BnaC08g11600D		0		2		3		3		0		1
BnaC08g11610D		0		0		0		0		0		0
BnaC08g11620D		45		68		20		18		28		31
BnaC08g11630D		0		1		0		0		1		0
BnaC08g11640D		0		1		0		0		0		0
BnaC08g11650D		82		148		66		89		207		227
BnaC08g11660D		5		6		7		12		6		3
BnaC08g11670D		53		41		47		27		47		69
BnaC08g11680D		95		7		44		51		62		68
BnaC08g11690D		4		4		1		2		1		0
