BnaC06g03010D		46		19
BnaC06g03020D		0		0
BnaC06g03030D		21		26
BnaC06g03040D		22528		38059
BnaC06g03050D		16		69
BnaC06g03060D		0		0
BnaC06g03070D		0		0
BnaC06g03080D		0		0
BnaC06g03090D		0		0
BnaC06g03100D		0		0
BnaC06g03110D		0		0
BnaC06g03120D		0		0
BnaC06g03130D		0		0
BnaC06g03140D		0		2
BnaC06g03150D		0		0
BnaC06g03160D		336		230
BnaC06g03170D		0		0
BnaC06g03180D		2		0
BnaC06g03190D		0		0
BnaC06g03200D		0		0
BnaC06g03210D		0		0
BnaC06g03220D		0		1
BnaC06g03230D		0		0
BnaC06g03240D		0		0
BnaC06g03250D		0		0
BnaC06g03260D		0		0
BnaC06g03270D		244		55
BnaC07g49470D		0		0
BnaC07g49480D		2		1
BnaC07g49490D		0		0
BnaC03g73210D		0		0
BnaC03g73220D		67		14
BnaC03g73230D		157		185
BnaC03g73240D		0		2
BnaC03g73250D		4		3
BnaCnng41800D		2		23
BnaCnng41810D		10		9
BnaCnng41820D		0		2
BnaCnng41830D		0		37
BnaC04g54950D		81		102
BnaC04g54960D		79		104
BnaCnng41840D		0		0
BnaCnng41850D		0		0
BnaCnng41860D		0		1
BnaCnng41870D		227		268
BnaCnng41880D		22		42
BnaC01g41350D		0		0
BnaC01g41360D		2		1
BnaCnng41890D		54		160
BnaCnng41900D		13		24
BnaA09g55590D		9		18
BnaA09g55600D		35		47
BnaA09g55610D		1		0
BnaA09g55620D		151		164
BnaA09g55630D		32		45
BnaA09g55640D		0		1
BnaAnng18840D		0		2
BnaAnng18850D		21		24
BnaAnng18860D		30		12
BnaCnng41910D		86		363
BnaCnng41920D		1		4
BnaCnng41930D		89		276
BnaCnng41940D		0		0
BnaC07g50010D		0		0
BnaC07g50020D		1		4
BnaC07g50030D		2		4
BnaC07g50040D		55		51
BnaC07g50050D		18		48
BnaA09g55880D		0		7
BnaA09g55890D		1		0
BnaA09g55900D		44		74
BnaA09g55910D		1		0
BnaA09g55920D		0		0
BnaA09g55930D		3		0
BnaA09g55940D		233		169
BnaAnng18870D		0		0
BnaAnng18880D		0		0
BnaAnng18890D		85		103
BnaAnng18900D		110		158
BnaCnng41950D		42		502
BnaCnng41960D		256		356
BnaCnng41970D		0		0
BnaCnng41980D		0		0
BnaCnng41990D		2		3
BnaCnng42000D		0		0
BnaCnng42010D		191		259
BnaCnng42020D		125		64
BnaC03g76960D		0		0
BnaC03g76970D		1		1
BnaC03g76980D		1		2
BnaC03g76990D		0		5
BnaCnng42030D		35		12
BnaCnng42040D		0		0
BnaCnng42050D		0		0
BnaCnng42060D		42		48
BnaCnng42070D		73		86
BnaCnng42080D		33		60
BnaCnng42090D		5		9
BnaC08g48370D		7		7
BnaC08g48380D		0		0
BnaC08g48390D		0		0
BnaC08g48400D		0		0
BnaCnng42100D		3		3
BnaCnng42110D		4		1
BnaC06g42620D		23		73
BnaC06g42630D		4		9
BnaC06g42640D		3		0
BnaC06g42650D		12		28
BnaC03g76330D		208		202
BnaC03g76340D		27		21
BnaC03g76350D		13		6
BnaC03g76360D		84		261
BnaC03g76370D		0		0
BnaCnng42120D		0		0
BnaCnng42130D		42		60
BnaCnng42140D		13		208
BnaCnng42150D		0		12
BnaCnng42160D		0		0
BnaCnng42170D		0		0
BnaCnng42180D		2		4
BnaC01g41180D		3		7
BnaC01g41190D		0		0
BnaC01g41200D		0		0
BnaC01g41210D		197		222
BnaC01g41220D		2		0
BnaAnng18910D		0		1
BnaAnng18920D		27		71
BnaAnng18930D		772		18
BnaAnng18940D		0		0
BnaAnng18950D		12		0
BnaAnng18960D		283		10
BnaAnng18970D		182		1
BnaC07g48050D		2250		2414
BnaC07g48060D		0		0
BnaC07g48070D		0		0
BnaCnng42190D		0		0
BnaCnng42200D		0		0
BnaCnng42210D		810		660
BnaCnng42220D		888		630
BnaC02g45700D		0		0
BnaCnng42230D		63		94
BnaCnng42240D		56		76
BnaC01g42810D		119		143
BnaAnng18980D		18		27
BnaAnng18990D		95		39
BnaC02g47610D		288		262
BnaC02g47620D		0		0
BnaC02g47630D		0		0
BnaCnng42250D		0		0
BnaCnng42260D		19		13
BnaAnng19000D		0		0
BnaAnng19010D		0		0
BnaAnng19020D		0		1
BnaAnng19030D		0		0
BnaC03g76530D		0		5
BnaC03g76540D		0		0
BnaC03g76550D		2172		0
BnaC03g76560D		31		54
BnaCnng42270D		0		0
BnaCnng42280D		0		0
BnaCnng42290D		0		2
BnaCnng42300D		0		0
BnaCnng42310D		0		0
BnaCnng42320D		0		0
BnaCnng42330D		0		0
BnaC06g42070D		249		309
BnaC06g42080D		18		5
BnaC06g42090D		0		13
BnaC06g42100D		0		0
BnaC06g42110D		0		0
BnaC06g42120D		0		0
BnaC06g42130D		0		0
BnaCnng42340D		1642		1664
BnaUnng00790D		0		0
BnaUnng00800D		1		1
BnaUnng00810D		0		0
BnaUnng00820D		0		0
BnaUnng00830D		348		227
BnaUnng00840D		62		129
BnaUnng00850D		0		4
BnaUnng00860D		0		0
BnaUnng00870D		7		13
BnaUnng00880D		0		0
BnaCnng42350D		42		33
BnaCnng42360D		78		50
BnaC03g72760D		238		225
BnaC03g72770D		22		13
BnaC03g72780D		64		66
BnaC03g72790D		12		8
BnaC03g72800D		6		15
BnaC07g47990D		1		0
BnaC07g48000D		0		0
BnaC07g48010D		7		11
BnaC07g48020D		2		4
BnaC07g48030D		0		0
BnaC07g48040D		10		6
BnaC05g49750D		0		0
BnaC06g40780D		0		0
BnaC06g40790D		2		2
BnaC06g40800D		14		24
BnaC07g50930D		34		37
BnaC07g50940D		75		116
BnaC07g50950D		0		0
BnaC07g50960D		0		0
BnaC07g50970D		0		0
BnaC07g50980D		3		3
BnaC07g50990D		62		51
BnaC07g51000D		0		0
BnaC07g51010D		0		0
BnaC07g51020D		25		36
BnaCnng42370D		5		0
BnaCnng42380D		2		4
BnaCnng42390D		0		0
BnaCnng42400D		18		13
BnaC02g48460D		0		0
BnaC02g48470D		0		0
BnaC02g48480D		58		59
BnaCnng42410D		20		112
BnaCnng42420D		275		129
BnaCnng42430D		13		6
BnaA01g35630D		69		103
BnaA01g35640D		0		0
BnaA01g35650D		1		6
BnaA01g35660D		55		58
BnaA01g35670D		1		14
BnaA03g59630D		34		32
BnaA03g59640D		0		4
BnaCnng42440D		0		0
BnaCnng42450D		0		0
BnaCnng42460D		0		0
BnaCnng42470D		5		4
BnaC08g19170D		153		200
BnaC08g19180D		14		2
BnaC08g19190D		69		82
BnaC08g19200D		223		227
BnaC02g47460D		1		0
BnaC02g47470D		0		1
BnaCnng42480D		1		3
BnaCnng42490D		0		0
BnaC04g54760D		176		31
BnaC04g54770D		0		0
BnaC02g48820D		32		36
BnaC02g48830D		6		80
BnaC02g48840D		9		1
BnaC02g48850D		498		35
BnaC02g48860D		0		0
BnaCnng42500D		0		0
BnaCnng42510D		0		0
BnaCnng42520D		0		0
BnaCnng42530D		2		2
BnaCnng42540D		0		0
BnaC05g07820D		117		75
BnaC05g07810D		105		95
BnaC05g07800D		833		849
BnaC05g07790D		7		8
BnaC05g07780D		1		0
BnaC05g07770D		132		112
BnaC05g07760D		19		6
BnaAnng19040D		51		26
BnaAnng19050D		87		66
BnaAnng19060D		238		101
BnaAnng19070D		1		6
BnaAnng19080D		28		142
BnaCnng42550D		35		17
BnaCnng42560D		2		0
BnaCnng42570D		41		5
BnaCnng42580D		175		6
BnaCnng42590D		146		1
BnaCnng42600D		1		0
BnaCnng42610D		0		0
BnaCnng42620D		239		2
BnaCnng42630D		0		0
BnaCnng42640D		1124		1
BnaCnng42650D		4		2
BnaCnng42660D		123		114
BnaCnng42670D		0		0
BnaCnng42680D		29		19
BnaCnng42690D		628		928
BnaCnng42700D		85		54
BnaA08g31680D		38		42
BnaA08g31690D		831		1158
BnaA08g31700D		260		96
BnaA08g31710D		0		0
BnaA08g31720D		179		149
BnaA08g31730D		35		34
BnaA08g31740D		581		489
BnaA08g31750D		6		3
BnaA08g31760D		72		153
BnaA08g31770D		84		60
BnaC08g49380D		0		0
BnaC08g49390D		1		1
BnaC08g49400D		6		3
BnaC08g49410D		0		0
BnaC08g49420D		0		0
BnaC01g44490D		0		0
BnaC01g44500D		0		0
BnaC01g44510D		1		0
BnaC01g44520D		0		0
BnaC01g44530D		0		0
BnaC01g44540D		0		0
BnaC01g44550D		0		0
BnaC01g44560D		0		0
BnaC01g44570D		1		1
BnaC01g44580D		49		87
BnaC01g44590D		19		8
BnaC02g47640D		51		65
BnaC02g47650D		6		4
BnaC02g47660D		207		192
BnaA10g28720D		562		425
BnaA10g28730D		0		0
BnaA10g28740D		312		326
BnaA10g28750D		0		0
BnaA10g28760D		0		0
BnaA10g28770D		18		66
BnaCnng42710D		6		13
BnaCnng42720D		2		3
BnaCnng42730D		1		0
BnaCnng42740D		26		7
BnaC04g51790D		20		21
BnaC04g51800D		45		35
BnaC04g51810D		240		292
BnaC04g51820D		0		0
BnaC04g51830D		4		15
BnaC04g51840D		8		9
BnaC04g51850D		79		68
BnaC04g51860D		40		26
BnaAnng19090D		2505		3138
BnaAnng19100D		0		21
BnaAnng19110D		1438		8751
BnaCnng42750D		0		0
BnaCnng42760D		1		0
BnaCnng42770D		2		0
BnaCnng42780D		0		0
BnaCnng42790D		0		1
BnaCnng42800D		576		567
BnaCnng42810D		5		13
BnaCnng42820D		10		2
BnaCnng42830D		1		157
BnaA01g34580D		426		2604
BnaA01g34590D		20		21
BnaA01g34600D		10		15
BnaA01g34610D		22		17
BnaA01g34620D		2		4
BnaA01g34630D		46		72
BnaA01g34640D		15		7
BnaA01g34650D		444		502
BnaA01g34660D		0		0
BnaA01g34670D		313		167
BnaA01g34680D		789		1051
BnaC01g43630D		0		0
BnaC01g43640D		10		5
BnaC07g51240D		18		0
BnaC07g51250D		3756		2225
BnaC07g51260D		6		0
BnaC07g51270D		43		43
BnaC07g51280D		10		4
BnaC07g51290D		12		7
BnaC07g51300D		88		80
BnaC07g51310D		4		0
BnaC07g51320D		36		7
BnaC07g51330D		188		176
BnaC07g51340D		75		102
BnaC07g51350D		1		1
BnaC04g54630D		0		0
BnaC04g54640D		0		1
BnaC04g54650D		0		0
BnaC09g53060D		0		0
BnaC09g53070D		0		1
BnaC09g53080D		0		0
BnaC09g53090D		0		0
BnaC07g48680D		17		7
BnaAnng19120D		3		3
BnaAnng03240D		0		0
BnaAnng03250D		77		86
BnaAnng03260D		0		6
BnaAnng03270D		0		54
BnaAnng03280D		4		63
BnaAnng03290D		0		31
BnaAnng03300D		0		0
BnaAnng03310D		0		0
BnaAnng03320D		0		0
BnaAnng03330D		0		0
BnaAnng03340D		0		0
BnaAnng03350D		0		1
BnaAnng03360D		243		11
BnaA01g06890D		0		3
BnaA01g06880D		3		19
BnaA01g06870D		125		221
BnaA01g06860D		31		61
BnaA01g06850D		135		299
BnaA01g06840D		1		7
BnaA01g06830D		0		7
BnaA01g06820D		2582		5199
BnaA01g06810D		48		84
BnaA01g06800D		67		252
BnaA01g06790D		1		3
BnaA01g06780D		211		654
BnaA01g06770D		210		243
BnaA01g06760D		17		26
BnaA01g06750D		28		148
BnaA01g06740D		2		3
BnaA01g06730D		14		38
BnaA01g06720D		0		0
BnaA01g06710D		0		0
BnaA01g06700D		92		134
BnaA01g06690D		5		14
BnaA01g06680D		46		186
BnaA01g06670D		50		147
BnaA01g06660D		44		42
BnaA01g06650D		0		0
BnaA01g06640D		20		44
BnaA01g06630D		0		0
BnaA01g06620D		13		5
BnaA01g06610D		82		46
BnaA01g06600D		0		1
BnaA01g06590D		0		0
BnaA01g06580D		0		0
BnaA01g06570D		152		95
BnaA01g06560D		0		0
BnaA01g06550D		26		0
BnaA01g06540D		108		117
BnaA01g06530D		985		1811
BnaA01g06520D		217		626
BnaA01g06510D		4		6
BnaA01g06500D		0		1
BnaA01g06490D		4		3
BnaA01g06480D		3		0
BnaA01g06470D		37		241
BnaA01g06460D		36		114
BnaA01g06450D		1		1
BnaA01g06440D		246		17
BnaA01g06430D		64		46
BnaA01g06420D		70		0
BnaA01g06410D		15		0
BnaA01g06400D		0		0
BnaA01g06390D		5		7
BnaA01g06380D		15		9
BnaA01g06370D		45		44
BnaA01g06360D		6		2
BnaA01g06350D		59		153
BnaA01g06340D		110		328
BnaA01g06330D		686		1122
BnaA01g06320D		1		0
BnaA01g06310D		58		115
BnaA01g06300D		1		6
BnaA01g06290D		7		6
BnaA01g06280D		9		0
BnaA01g06270D		55		32
BnaA01g06260D		1		0
BnaA01g06250D		29		48
BnaA01g06240D		1		9
BnaA01g06230D		10		5
BnaA01g06220D		97		102
BnaA01g06210D		73		73
BnaA01g06200D		0		0
BnaA01g06190D		41		82
BnaA01g06180D		2729		7684
BnaA01g06170D		24		38
BnaA01g06160D		35		128
BnaA01g06150D		20		7
BnaA01g06140D		41		26
BnaA01g06130D		81		83
BnaA01g06120D		16		111
BnaA01g06110D		6		12
BnaA01g06100D		450		1152
BnaA01g06090D		2		3
BnaA01g06080D		0		0
BnaA01g06070D		0		0
BnaA01g06060D		3		1
BnaA01g06050D		0		10
BnaA01g06040D		31		19
BnaA01g06030D		22		31
BnaA01g06020D		262		1261
BnaA01g06010D		40		121
BnaA01g06000D		18		37
BnaA01g05990D		73		111
BnaA01g05980D		6		6
BnaA01g05970D		3		22
BnaA01g05960D		8		28
BnaA01g05950D		14		42
BnaA01g05940D		1		1
BnaA01g05930D		16		4
BnaA01g05920D		60		68
BnaA01g05910D		0		0
BnaA01g05900D		140		195
BnaA01g05890D		171		213
BnaA01g05880D		0		0
BnaA01g05870D		0		1
BnaA01g05860D		0		0
BnaA01g05850D		0		0
BnaA01g05840D		131		503
BnaA01g05830D		20		33
BnaA01g05820D		52		150
BnaA01g05810D		59		113
BnaA01g05800D		26		58
BnaA01g05790D		0		0
BnaA01g05780D		17		21
BnaC03g66870D		0		5
BnaC03g66860D		6		5
BnaC03g66850D		20		41
BnaC03g66840D		0		0
BnaC03g66830D		0		0
BnaC03g66820D		0		0
BnaC03g66810D		44		55
BnaC03g66800D		0		0
BnaC03g66790D		5		4
BnaC03g66780D		61		111
BnaC03g66770D		14		26
BnaC03g66760D		8		6
BnaC03g66750D		17		19
BnaC03g66740D		12		30
BnaC03g66730D		30		20
BnaC03g66720D		279		75
BnaC03g66710D		30		26
BnaC03g66700D		0		4
BnaC03g66690D		0		3
BnaC03g66680D		6		9
BnaC03g66670D		2		25
BnaC03g66660D		0		0
BnaC03g66650D		2		8
BnaC03g66640D		0		0
BnaC03g66630D		0		0
BnaC03g66620D		0		0
BnaC03g66610D		0		0
BnaC03g66600D		0		0
BnaC03g66590D		0		0
BnaC03g66580D		21		31
BnaC03g66570D		5		0
BnaC03g66560D		14		14
BnaC03g66550D		65		16
BnaC03g66540D		6		13
BnaC03g66530D		301		799
BnaC03g66520D		382		259
BnaC03g66510D		0		0
BnaC03g66500D		0		0
BnaC03g66490D		0		0
BnaC03g66480D		0		0
BnaC03g66470D		0		0
BnaC03g66460D		479		505
BnaC03g66450D		68		41
BnaC03g66440D		25		42
BnaC03g66430D		251		225
BnaC03g66420D		0		0
BnaC03g66410D		128		83
BnaC03g66400D		7		2
BnaC03g66390D		0		0
BnaC03g66380D		0		3
BnaC03g66370D		0		0
BnaC03g66360D		1		0
BnaC03g66350D		2		0
BnaC03g66340D		11		8
BnaC03g66330D		0		0
BnaC03g66320D		246		194
BnaC03g66310D		0		0
BnaC03g66300D		0		0
BnaC03g66290D		444		254
BnaC03g66280D		72		92
BnaC03g66270D		92		134
BnaC03g66260D		0		0
BnaC03g66250D		74		78
BnaC03g66240D		4		1
BnaC01g35060D		0		0
BnaC01g35070D		1097		549
BnaC01g35080D		236		232
BnaC01g35090D		2		3
BnaC01g35100D		2		0
BnaC01g35110D		0		0
BnaC01g35120D		0		0
BnaC01g35130D		0		0
BnaC01g35140D		0		0
BnaC01g35150D		58		72
BnaC01g35160D		0		0
BnaC01g35170D		0		1
BnaC01g35180D		31		25
BnaC01g35190D		2		2
BnaC01g35200D		0		0
BnaC01g35210D		0		3
BnaC01g35220D		3		2
BnaC01g35230D		1304		743
BnaC01g35240D		175		111
BnaC01g35250D		52		5
BnaC01g35260D		58		111
BnaC01g35270D		0		0
BnaC01g35280D		0		0
BnaC01g35290D		0		0
BnaC01g35300D		0		1
BnaC01g35310D		8		10
BnaC01g35320D		0		0
BnaC01g35330D		0		0
BnaC01g35340D		0		0
BnaC01g35350D		0		0
BnaC01g35360D		40		7
BnaC01g35370D		0		0
BnaC01g35380D		0		0
BnaC01g35390D		103		0
BnaC01g35400D		2		1
BnaC01g35410D		10		25
BnaC01g35420D		65		77
BnaC01g35430D		3		3
BnaC01g35440D		0		0
BnaC01g35450D		0		0
BnaC01g35460D		4		2
BnaC01g35470D		2		1
BnaC01g35480D		154		1005
BnaC01g35490D		0		0
BnaC01g35500D		6		0
BnaC01g35510D		0		0
BnaC01g35520D		0		0
BnaC01g35530D		0		0
BnaA05g18560D		0		0
BnaA05g18550D		23		20
BnaA05g18540D		0		0
BnaA05g18530D		0		1
BnaA05g18520D		14		31
BnaA05g18510D		48		27
BnaA05g18500D		226		108
BnaA05g18490D		38		18
BnaA05g18480D		132		198
BnaA05g18470D		0		0
BnaA05g18460D		0		0
BnaA05g18450D		6		5
BnaA05g18440D		0		0
BnaA05g18430D		61		79
BnaA05g18420D		0		0
BnaA05g18410D		0		1
BnaA05g18400D		0		0
BnaA05g18390D		125		134
BnaA05g18380D		0		0
BnaA05g18370D		0		0
BnaA05g18360D		4		5
BnaA05g18350D		28		22
BnaA05g18340D		95		229
BnaA05g18330D		12		16
BnaA05g18320D		226		215
BnaA05g18310D		34		14
BnaA05g18300D		0		0
BnaA05g18290D		40		88
BnaA05g18280D		1		5
BnaA05g18270D		1		1
BnaA05g18260D		0		0
BnaA05g18250D		47		60
BnaA05g18240D		16		50
BnaA05g18230D		0		0
BnaA05g18220D		0		0
BnaA05g18210D		49		46
BnaA05g18200D		0		2
BnaA05g18190D		0		0
BnaA05g18180D		26		19
BnaA05g18170D		0		0
BnaC07g12520D		0		2
BnaC07g12530D		7		7
BnaC07g12540D		0		0
BnaC07g12550D		92		10
BnaC07g12560D		0		0
BnaC07g12570D		0		0
BnaC07g12580D		7		114
BnaC07g12590D		259		243
BnaC07g12600D		0		0
BnaC07g12610D		0		0
BnaC07g12620D		0		0
BnaC07g12630D		0		1
BnaC07g12640D		0		0
BnaC07g12650D		1		1
BnaC07g12660D		0		0
BnaC07g12670D		0		0
BnaC07g12680D		47		41
BnaC07g12690D		3		3
BnaC07g12700D		114		90
BnaC07g12710D		1		1
BnaC07g12720D		0		0
BnaC07g12730D		3		0
BnaC07g12740D		2		0
BnaC07g12750D		0		0
BnaC07g12760D		0		0
BnaC07g12770D		14		18
BnaC07g12780D		12		32
BnaC07g12790D		90		113
BnaC07g12800D		282		138
BnaC07g12810D		8		4
BnaC07g12820D		0		0
BnaC07g12830D		1		0
BnaC07g12840D		0		0
BnaC07g12850D		0		0
BnaC07g12860D		781		723
BnaC07g12870D		230		263
BnaC07g12880D		1		3
BnaC07g12890D		1		0
BnaC07g12900D		2		0
BnaC07g12910D		0		0
BnaC07g12920D		0		0
BnaC07g12930D		0		0
BnaC07g12940D		51		104
BnaC07g12950D		0		14
BnaC07g12960D		6		17
BnaC07g12970D		5		0
BnaC07g12980D		0		0
BnaC07g12990D		6		17
BnaC07g13000D		1		23
BnaC07g13010D		3		1
BnaC07g13020D		34		39
BnaC07g13030D		88		170
BnaC07g13040D		22		10
BnaC07g13050D		8		4
BnaC07g13060D		0		0
BnaC07g13070D		27		13
BnaC07g13080D		147		0
BnaC07g13090D		0		0
BnaC02g36780D		140		62
BnaC02g36770D		15		35
BnaC02g36760D		35		1
BnaC02g36750D		0		0
BnaC02g36740D		1		0
BnaC02g36730D		29		52
BnaC02g36720D		0		0
BnaC02g36710D		0		0
BnaC02g36700D		0		0
BnaC02g36690D		0		0
BnaC02g36680D		219		496
BnaC02g36670D		1		2
BnaC02g36660D		11		4
BnaC02g36650D		129		125
BnaC02g36640D		18		12
BnaC02g36630D		367		157
BnaC02g36620D		8		21
BnaC02g36610D		1		2
BnaC02g36600D		11		9
BnaC02g36590D		0		0
BnaC02g36580D		0		0
BnaC02g36570D		0		0
BnaC02g36560D		0		0
BnaC02g36550D		0		0
BnaC02g36540D		0		0
BnaC02g36530D		0		3
BnaC02g36520D		0		0
BnaC02g36510D		9		9
BnaC02g36500D		352		410
BnaC02g36490D		17		94
BnaC02g36480D		3		0
BnaC02g36470D		1		1
BnaC02g36460D		117		222
BnaC02g36450D		0		0
BnaC02g36440D		0		0
BnaC02g36430D		0		0
BnaC02g36420D		0		0
BnaC02g36410D		597		46
BnaC02g36400D		81		40
BnaC02g36390D		0		0
BnaC02g36380D		0		0
BnaC02g36370D		75		75
BnaC02g36360D		1		0
BnaC02g36350D		0		0
BnaC02g36340D		398		317
BnaC02g36330D		32		62
BnaC02g36320D		0		5
BnaC02g36310D		107		83
BnaC02g36300D		0		0
BnaC02g36290D		17		38
BnaC02g36280D		106		184
BnaC02g36270D		12		8
BnaC02g36260D		124		70
BnaC02g36250D		35		36
BnaC02g36240D		777		1477
BnaC02g36230D		0		0
BnaC02g36220D		13		7
BnaC02g36210D		751		505
BnaC02g36200D		0		0
BnaC02g36190D		0		1
BnaC02g36180D		6		0
BnaC02g36170D		10		9
BnaC02g19130D		60		68
BnaC02g19140D		248		307
BnaC02g19150D		8		11
BnaC02g19160D		63		51
BnaC02g19170D		4		4
BnaC02g19180D		257		225
BnaC02g19190D		4		5
BnaC02g19200D		0		0
BnaC02g19210D		0		0
BnaC02g19220D		62		86
BnaC02g19230D		0		0
BnaC02g19240D		0		0
BnaC02g19250D		52		18
BnaC02g19260D		0		0
BnaC02g19270D		0		0
BnaC02g19280D		1		1
BnaC02g19290D		4		0
BnaC02g19300D		23		74
BnaC02g19310D		3		0
BnaC02g19320D		72		53
BnaC02g19330D		30		73
BnaC02g19340D		7		3
BnaC02g19350D		8		51
BnaC02g19360D		0		0
BnaC02g19370D		0		0
BnaC02g19380D		22		55
BnaC02g19390D		0		0
BnaC02g19400D		0		0
BnaC02g19410D		8		1
BnaC02g19420D		3		2
BnaC02g19430D		29		24
BnaC02g19440D		1		2
BnaC02g19450D		35		13
BnaC02g19460D		1		1
BnaC02g19470D		3		5
BnaC02g19480D		47		39
BnaC02g19490D		72		13
BnaC02g19500D		38		42
BnaC02g19510D		293		257
BnaC02g19520D		2		0
BnaA06g19540D		0		0
BnaA06g19530D		0		0
BnaA06g19520D		0		0
BnaA06g19510D		0		0
BnaA06g19500D		1		31
BnaA06g19490D		166		141
BnaA06g19480D		0		0
BnaA06g19470D		0		0
BnaA06g19460D		1		0
BnaA06g19450D		46		52
BnaA06g19440D		0		0
BnaA06g19430D		5		10
BnaA06g19420D		11		9
BnaA06g19410D		50		101
BnaA06g19400D		285		397
BnaA06g19390D		34		55
BnaA06g19380D		63		115
BnaA06g19370D		0		0
BnaA06g19360D		0		0
BnaA06g19350D		0		0
BnaA06g19340D		0		0
BnaA06g19330D		0		0
BnaA06g19320D		0		0
BnaA06g19310D		0		0
BnaA06g19300D		1		0
BnaA06g19290D		0		0
BnaA06g19280D		2		2
BnaA06g19270D		0		0
BnaA06g19260D		0		0
BnaA06g19250D		0		0
BnaA06g19240D		1		3
BnaA06g19230D		0		0
BnaC09g32590D		0		0
BnaC09g32580D		4		85
BnaC09g32570D		194		165
BnaC09g32560D		135		84
BnaC09g32550D		0		0
BnaC09g32540D		0		0
BnaC09g32530D		9		0
BnaC09g32520D		313		474
BnaC09g32510D		86		11
BnaC09g32500D		0		0
BnaC09g32490D		63		32
BnaC09g32480D		20		22
BnaC09g32470D		721		721
BnaC09g32460D		316		317
BnaC09g32450D		42		37
BnaC09g32440D		185		165
BnaC09g32430D		21		12
BnaC09g32420D		112		71
BnaC09g32410D		0		0
BnaC09g32400D		4		3
BnaC09g32390D		35		44
BnaC09g32380D		13		21
BnaC09g32370D		23		20
BnaC09g32360D		0		0
BnaC09g32350D		8		19
BnaC09g32340D		0		0
BnaC09g32330D		77		97
BnaC09g32320D		1080		766
BnaC09g32310D		412		412
BnaC09g32300D		2139		2304
BnaC09g32290D		0		0
BnaC09g32280D		0		0
BnaC09g32270D		29		29
BnaC09g32260D		49		65
BnaC09g32250D		28		48
BnaC09g32240D		96		93
BnaC09g32230D		247		208
BnaC09g32220D		389		152
BnaC09g32210D		0		0
BnaC09g32200D		0		0
BnaC09g32190D		0		0
BnaC09g32180D		0		0
BnaC09g32170D		0		0
BnaC09g32160D		0		0
BnaCnng42840D		0		0
BnaCnng42850D		0		0
BnaC09g52310D		45		36
BnaC09g52320D		0		2
BnaCnng42860D		147		157
BnaCnng42870D		215		303
BnaCnng42880D		0		0
BnaC02g46600D		29		25
BnaC02g46610D		2		2
BnaC02g46620D		49		56
BnaC02g46630D		3		1
BnaCnng42890D		0		0
BnaCnng42900D		0		0
BnaCnng42910D		0		0
BnaCnng42920D		0		0
BnaA04g21070D		0		0
BnaA04g21080D		114		179
BnaA04g21090D		3		44
BnaA04g21100D		481		835
BnaC01g42230D		19		9
BnaC09g52820D		0		0
BnaA07g36510D		0		2
BnaA07g36520D		6		0
BnaA07g36530D		1		0
BnaCnng42930D		2		2
BnaCnng42940D		1		0
BnaCnng42950D		0		0
BnaCnng42960D		10		14
BnaCnng42970D		0		0
BnaAnng19130D		18		4
BnaAnng19140D		4		8
BnaAnng19150D		3		0
BnaAnng19160D		334		5
BnaCnng42980D		17		72
BnaCnng42990D		69		180
BnaCnng43000D		10		5
BnaCnng43010D		0		0
BnaCnng43020D		22		14
BnaA10g27870D		0		0
BnaA10g27880D		0		0
BnaA10g27890D		5		16
BnaC06g42050D		45		83
BnaC06g42060D		27		24
BnaA08g31030D		1		0
BnaA08g31040D		61		60
BnaA08g31050D		89		100
BnaA08g31060D		1		6
BnaA08g31070D		1		1
BnaA08g29810D		67		157
BnaA03g56290D		3		4
BnaA03g56300D		420		154
BnaA03g56310D		314		171
BnaA02g36040D		29		54
BnaA02g36050D		130		260
BnaA02g36060D		11		4
BnaA02g36070D		0		1
BnaA02g36080D		0		0
BnaC01g43060D		30		66
BnaAnng19170D		49		28
BnaAnng19180D		97		64
BnaAnng19190D		0		1
BnaAnng19200D		447		415
BnaAnng19210D		188		34
BnaAnng19220D		0		0
BnaCnng43030D		0		0
BnaCnng43040D		767		494
BnaCnng43050D		0		0
BnaCnng43060D		0		0
BnaCnng43070D		103		125
BnaCnng43080D		0		0
BnaCnng43090D		89		147
BnaC09g53100D		11		8
BnaC09g53110D		3		0
BnaC09g53120D		3		1
BnaC09g53130D		0		0
BnaCnng43100D		49		42
BnaCnng43110D		198		215
BnaCnng43120D		4		4
BnaAnng19230D		0		0
BnaAnng19240D		17		24
BnaCnng43130D		18		5
BnaCnng43140D		1		12
BnaCnng43150D		255		306
BnaCnng43160D		535		284
BnaCnng43170D		13		3
BnaCnng43180D		19		39
BnaCnng43190D		359		405
BnaCnng43200D		23		0
BnaCnng43210D		270		469
BnaCnng43220D		7		15
BnaCnng43230D		0		0
BnaCnng43240D		152		238
BnaCnng43250D		102		78
BnaCnng43260D		0		0
BnaCnng43270D		37		8
BnaCnng43280D		68		61
BnaCnng43290D		0		0
BnaCnng43300D		0		0
BnaCnng43310D		0		0
BnaCnng43320D		0		0
BnaCnng43330D		226		176
BnaUnng00890D		0		0
BnaUnng00900D		0		0
BnaC03g75020D		0		0
BnaCnng43340D		0		0
BnaCnng43350D		10		5
BnaCnng43360D		21		3
BnaCnng43370D		107		60
BnaCnng43380D		97		146
BnaCnng43390D		1		0
BnaCnng43400D		0		0
BnaC03g73050D		0		0
